abs_additivity_error,abs_parameter_cosine,abs_rho_h,accuracy_degradation_pair,accuracy_pair,additivity_error,frobenius_delta_sum,layer,left_level,loss_degradation_pair,loss_left,loss_pair,loss_right,pair,parameter_cosine,ppl_degradation_pair,ppl_pair,rho_h,right_level,taylor_predicted_loss_delta
4.071886097672276,0.42297657088242696,0.39968070507793196,0.012377750611246907,0.9876222493887531,4.071886097672276,13.05764389038086,fc1,bits2,0.08031904860228883,0.01499131649805456,0.08077633249730527,0.0017593814911717016,qs,0.42297657088242696,0.08367099669306621,1.084128385158302,0.39968070507793196,keep0.45,1.5094911377482155e-09
0.5916601729388442,0.282547080700052,0.2750117179450528,0.0,1.0,0.5916601729388442,5.287041664123535,fc1,bits3,0.0006641092662378453,0.0006327856420869495,0.0011213931612542906,0.0006990252736691741,qs,0.282547080700052,0.0006646336924251983,1.0011220221576609,0.2750117179450528,keep0.62,2.0420614487380528e-10
0.03448642464377563,0.07129217599184509,0.05732794486261389,0.0,1.0,-0.03448642464377563,2.274146318435669,fc1,bits4,6.992930505415624e-05,0.0004895844401149557,0.0005272132000706015,0.000497410405190402,qs,-0.07129217599184509,6.996373614076568e-05,1.0005273522013765,-0.05732794486261389,keep0.78,2.841430745559713e-11
2.0000176936215888,0.08583277508392578,0.04855278839761298,0.005959657701711474,0.9940403422982885,2.0000176936215888,15.104843139648438,fc1,bits2,0.051854467504455146,0.01499131649805456,0.05231175139947159,0.003207971849695103,qr,0.08583277508392578,0.053246796603580115,1.0537041850688158,0.04855278839761298,rank0.3,1.4956760348139995e-09
0.30397055153508074,0.001141364123571719,0.0009107450372360506,0.0,1.0,0.30397055153508074,7.51665735244751,fc1,bits3,0.0008699352349767183,0.0006327856420869495,0.0013272191299931635,0.0009489254616109841,qr,-0.001141364123571719,0.0008707118098481015,1.0013281002750838,0.0009107450372360506,rank0.5,3.3414833016857567e-10
0.05645057070126622,0.0035821617303546816,0.00502170101125271,0.0,1.0,0.05645057070126622,4.372314453125,fc1,bits4,0.00018866910328200505,0.0004895844401149557,0.0006459529982984503,0.0006035710741881928,qr,0.0035821617303546816,0.00018877320562915578,1.0006461616708648,0.00502170101125271,rank0.7,1.247459904101165e-10
1.1570121403400888,0.16844724856000984,0.1489087237736191,0.0,1.0,1.1570121403400888,9.80990982055664,fc1,keep0.45,0.008741907636500658,0.0017593814911717016,0.009199191531517104,0.003207971849695103,sr,0.16844724856000984,0.008784245674762214,1.009241634139998,0.1489087237736191,rank0.3,6.524548460512783e-10
0.3233116872240542,0.07352375141727903,0.06046936737038954,0.0,1.0,0.3233116872240542,6.589100360870361,fc1,keep0.62,0.0009704942229798196,0.0006990252736691741,0.0014277781179962649,0.0009489254616109841,sr,0.07352375141727903,0.0009714094132105,1.0014287978784462,0.06046936737038954,rank0.5,2.8543758098232436e-10
0.05386156997682855,0.014099986291520811,0.0066793031012611186,0.0,1.0,0.05386156997682855,3.988516330718994,fc1,keep0.78,0.0001964542233728983,0.000497410405190402,0.0006537381183893435,0.0006035710741881928,sr,0.014099986291520811,0.0001965633864899896,1.0006539518517257,0.0066793031012611186,rank0.7,1.1340354467968742e-10
6.1102442267369215,0.535643490300377,0.48975750723067263,0.003973105134474353,0.9960268948655256,6.1102442267369215,8.664924621582031,fc2,bits2,0.02765072538565234,0.002764709348492051,0.028108009280668787,0.0020387157715838814,qs,0.535643490300377,0.028049378233157007,1.0285067666983927,0.48975750723067263,keep0.45,2.62465731798126e-09
0.13856814764890593,0.09855793354171147,0.08567580538660104,0.0,1.0,0.13856814764890593,3.5317859649658203,fc2,bits3,0.0004942531362722439,0.000574247305871222,0.0009515370312886891,0.0007744211018140129,qs,-0.09855793354171147,0.0004946014210387428,1.0009519898862744,-0.08567580538660104,keep0.62,2.431680806574837e-10
0.2805952561282965,0.08971224149930668,0.09019041281133573,0.0,1.0,0.2805952561282965,1.5283677577972412,fc2,bits4,8.728905651527103e-05,0.0004820146103797157,0.0005445729515317163,0.0005007160561100049,qs,-0.08971224149930668,8.733279306594177e-05,1.0005447212583016,-0.09019041281133573,keep0.78,4.477735876573967e-11
0.3085427655284262,0.023971594767699864,0.037394302354605655,0.0,1.0,0.3085427655284262,9.163330078125,fc2,bits2,0.0032870234274886057,0.002764709348492051,0.003744307322505051,0.0006618309301531402,qr,0.023971594767699864,0.0032939375332246,1.0037513259984603,-0.037394302354605655,rank0.3,2.0204248793278713e-09
0.053249617975407185,0.0033362721094501225,0.0015369783005142518,0.0,1.0,0.053249617975407185,3.853679656982422,fc2,bits3,0.00016758718225002873,0.000574247305871222,0.000624871077266474,0.0004994348852842827,qr,0.0033362721094501225,0.0001676778846335658,1.0006250663498693,0.0015369783005142518,rank0.5,3.533949114147003e-10
0.020542011008705858,0.014825710668920107,0.015185167069228263,0.0,1.0,0.020542011008705858,1.7341102361679077,fc2,bits4,3.288341412880887e-05,0.0004820146103797157,0.0004901673091452541,0.0004647746989571815,qr,-0.014825710668920107,3.289899553560183e-05,1.0004902874607713,-0.015185167069228263,rank0.7,6.986243937463262e-11
0.40395044227207866,0.21391993746559954,0.13087590098848123,0.0,1.0,0.40395044227207866,6.592429161071777,fc2,keep0.45,0.002507425883379571,0.0020387157715838814,0.0029647097783960163,0.0006618309301531402,sr,0.21391993746559954,0.0025117204114710745,1.0029691088767068,0.13087590098848123,rank0.3,1.048444835893707e-09
0.08770301525607992,0.070755007244854,0.05430192501032746,0.0,1.0,0.08770301525607992,3.788273811340332,fc2,keep0.62,0.00039079885538166484,0.0007744211018140129,0.0008480827503981101,0.0004994348852842827,sr,0.070755007244854,0.0003910540090228398,1.0008484424742585,0.05430192501032746,rank0.5,3.266486094872012e-10
0.010454158049173863,0.023870499137228808,0.015414380920563263,0.0,1.0,0.010454158049173863,1.733182430267334,fc2,keep0.78,5.145532176955116e-05,0.0005007160561100049,0.0005087392167859964,0.0004647746989571815,sr,0.023870499137228808,5.148018129341736e-05,1.000508868646529,0.015414380920563263,rank0.7,6.643883708375219e-11
5.865038174439253,0.5730337256296082,0.48769647000756683,0.10360635696821519,0.8963936430317848,5.865038174439253,5.147196292877197,head,bits2,0.3615455855034784,0.04821260641431459,0.3620028693984948,0.005366721033394191,qs,0.5730337256296082,0.43574567452811097,1.4362030629933467,0.48769647000756683,keep0.45,9.847085296886523e-09
0.35406045256572044,0.15257863920336315,0.1536470056768307,0.0,1.0,0.35406045256572044,2.086897850036621,head,bits3,0.0012032356122303708,0.0007134650783809152,0.001660519507246816,0.0010897156311094323,qs,-0.15257863920336315,0.0012045104679436758,1.0016618989331794,-0.1536470056768307,keep0.62,7.592579270925034e-10
0.2848220496099207,0.058240780666659026,0.03715335694109499,0.0,1.0,0.2848220496099207,0.9052497148513794,head,bits4,0.00019854813595564268,0.0005041817738276093,0.0006558320309720879,0.0005649195842827445,qs,-0.058240780666659026,0.00019865867058443953,1.0006560471358201,-0.03715335694109499,keep0.78,1.5527361425155426e-10
1.0574527183544453,0.03790744178702367,0.16776397716743346,0.32778117359413206,0.6722188264058679,1.0574527183544453,6.688736915588379,head,bits2,1.646952075913348,0.04821260641431459,1.6474093598083646,0.7531830908908238,qr,-0.03790744178702367,4.19305048552364,5.193507873988876,-0.16776397716743346,rank0.3,1.0919338225073157e-08
0.22860141228058475,0.015492857956570294,0.008602048309289468,0.004125916870415636,0.9958740831295844,0.22860141228058475,3.4449212551116943,head,bits3,0.03725484285667575,0.0007134650783809152,0.03771212675169219,0.030524071970895333,qr,-0.015492857956570294,0.037974864515356366,1.038432252980592,0.008602048309289468,rank0.5,3.055925054718618e-09
0.3480901431145781,0.008346547680004856,0.035969340246761204,0.0,1.0,0.3480901431145781,1.981672763824463,head,bits4,0.002023853796527409,0.0005041817738276093,0.0024811376915438543,0.0019116608430528991,qr,0.008346547680004856,0.002026829795675811,1.0024842182609115,-0.035969340246761204,rank0.7,1.0844177416757707e-09
1.3858784471670125,0.2687428868731093,0.22294502669378505,0.46301955990220045,0.5369804400977995,1.3858784471670125,5.291640758514404,head,keep0.45,1.8076255997952555,0.005366721033394191,1.808082883690272,0.7531830908908238,sr,0.2687428868731093,5.0982868271314885,6.098744215596724,0.22294502669378505,rank0.3,1.0134385057167826e-08
0.7774323421893216,0.12626296311150464,0.08514524654266284,0.010238386308068503,0.9897616136919315,0.7774323421893216,3.4711482524871826,head,keep0.62,0.054565786174555424,0.0010897156311094323,0.05502307006957187,0.030524071970895333,sr,0.12626296311150464,0.05610760095690703,1.0565649894221427,0.08514524654266284,rank0.5,3.0872069483051007e-09
0.20989673235219053,0.04315235105219769,0.01590356586275477,0.0,1.0,0.20989673235219053,1.9870703220367432,head,keep0.78,0.001889873985975325,0.0005649195842827445,0.0023471578809917703,0.0019116608430528991,sr,0.04315235105219769,0.0018925261472213517,1.002349914612457,0.01590356586275477,rank0.7,1.0781978133917108e-09
